Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2017,2017 Senior Report,Overuse--Mammography,Alabama,37,25.1,0.77,,
2017,2017 Senior Report,Overuse--Mammography,United States,,23.1,,,
2017,2017 Senior Report,Overuse--Mammography,Arkansas,3,19.5,-1.38,,
2017,2017 Senior Report,Overuse--Mammography,Arizona,40,25.3,0.84,,
2017,2017 Senior Report,Overuse--Mammography,California,13,21.5,-0.61,,
2017,2017 Senior Report,Overuse--Mammography,Colorado,17,22.3,-0.31,,
2017,2017 Senior Report,Overuse--Mammography,Connecticut,32,24.6,0.57,,
2017,2017 Senior Report,Overuse--Mammography,District of Columbia,,18.2,,,
2017,2017 Senior Report,Overuse--Mammography,Delaware,47,27.8,1.8,,
2017,2017 Senior Report,Overuse--Mammography,Florida,41,25.5,0.92,,
2017,2017 Senior Report,Overuse--Mammography,Georgia,27,24.1,0.38,,
2017,2017 Senior Report,Overuse--Mammography,Hawaii,33,24.7,0.61,,
2017,2017 Senior Report,Overuse--Mammography,Iowa,45,26.7,1.38,,
2017,2017 Senior Report,Overuse--Mammography,Idaho,26,24,0.34,,
2017,2017 Senior Report,Overuse--Mammography,Illinois,20,22.9,-0.08,,
2017,2017 Senior Report,Overuse--Mammography,Indiana,9,21.3,-0.69,,
2017,2017 Senior Report,Overuse--Mammography,Kansas,43,25.8,1.03,,
2017,2017 Senior Report,Overuse--Mammography,Kentucky,15,21.7,-0.54,,
2017,2017 Senior Report,Overuse--Mammography,Louisiana,19,22.6,-0.19,,
2017,2017 Senior Report,Overuse--Mammography,Massachusetts,48,28.1,1.92,,
2017,2017 Senior Report,Overuse--Mammography,Maryland,20,22.9,-0.08,,
2017,2017 Senior Report,Overuse--Mammography,Maine,42,25.6,0.96,,
2017,2017 Senior Report,Overuse--Mammography,Michigan,22,23.1,0,,
2017,2017 Senior Report,Overuse--Mammography,Minnesota,27,24.1,0.38,,
2017,2017 Senior Report,Overuse--Mammography,Missouri,23,23.6,0.19,,
2017,2017 Senior Report,Overuse--Mammography,Mississippi,7,20.9,-0.84,,
2017,2017 Senior Report,Overuse--Mammography,Montana,33,24.7,0.61,,
2017,2017 Senior Report,Overuse--Mammography,North Carolina,38,25.2,0.8,,
2017,2017 Senior Report,Overuse--Mammography,North Dakota,50,29.8,2,,
2017,2017 Senior Report,Overuse--Mammography,Nebraska,38,25.2,0.8,,
2017,2017 Senior Report,Overuse--Mammography,New Hampshire,44,25.9,1.07,,
2017,2017 Senior Report,Overuse--Mammography,New Jersey,9,21.3,-0.69,,
2017,2017 Senior Report,Overuse--Mammography,New Mexico,1,18.3,-1.84,,
2017,2017 Senior Report,Overuse--Mammography,Nevada,4,20,-1.19,,
2017,2017 Senior Report,Overuse--Mammography,New York,6,20.8,-0.88,,
2017,2017 Senior Report,Overuse--Mammography,Ohio,17,22.3,-0.31,,
2017,2017 Senior Report,Overuse--Mammography,Oklahoma,13,21.5,-0.61,,
2017,2017 Senior Report,Overuse--Mammography,Oregon,33,24.7,0.61,,
2017,2017 Senior Report,Overuse--Mammography,Pennsylvania,12,21.4,-0.65,,
2017,2017 Senior Report,Overuse--Mammography,Rhode Island,36,25,0.73,,
2017,2017 Senior Report,Overuse--Mammography,South Carolina,46,27.2,1.57,,
2017,2017 Senior Report,Overuse--Mammography,South Dakota,49,28.9,2,,
2017,2017 Senior Report,Overuse--Mammography,Tennessee,16,22,-0.42,,
2017,2017 Senior Report,Overuse--Mammography,Texas,5,20.7,-0.92,,
2017,2017 Senior Report,Overuse--Mammography,Utah,25,23.7,0.23,,
2017,2017 Senior Report,Overuse--Mammography,Virginia,31,24.4,0.5,,
2017,2017 Senior Report,Overuse--Mammography,Vermont,30,24.3,0.46,,
2017,2017 Senior Report,Overuse--Mammography,Washington,29,24.2,0.42,,
2017,2017 Senior Report,Overuse--Mammography,Wisconsin,23,23.6,0.19,,
2017,2017 Senior Report,Overuse--Mammography,West Virginia,8,21.1,-0.77,,
2017,2017 Senior Report,Overuse--Mammography,Wyoming,9,21.3,-0.69,,
2017,2017 Senior Report,Overuse--PSA Test,Alaska,7,12.6,-1.64,,
2017,2017 Senior Report,Overuse--PSA Test,Alabama,50,23.2,1.46,,
2017,2017 Senior Report,Overuse--PSA Test,United States,,18.2,,,
2017,2017 Senior Report,Overuse--PSA Test,Arkansas,34,18.2,0,,
2017,2017 Senior Report,Overuse--PSA Test,Arizona,37,18.9,0.2,,
2017,2017 Senior Report,Overuse--PSA Test,California,37,18.9,0.2,,
2017,2017 Senior Report,Overuse--PSA Test,Colorado,10,12.8,-1.58,,
2017,2017 Senior Report,Overuse--PSA Test,Connecticut,23,16.7,-0.44,,
2017,2017 Senior Report,Overuse--PSA Test,District of Columbia,,15,,,
2017,2017 Senior Report,Overuse--PSA Test,Delaware,28,17.2,-0.29,,
2017,2017 Senior Report,Overuse--PSA Test,Florida,49,23,1.4,,
2017,2017 Senior Report,Overuse--PSA Test,Georgia,48,21.9,1.08,,
2017,2017 Senior Report,Overuse--PSA Test,Hawaii,41,19.9,0.5,,
2017,2017 Senior Report,Overuse--PSA Test,Iowa,15,14.3,-1.14,,
2017,2017 Senior Report,Overuse--PSA Test,Idaho,14,14.2,-1.17,,
2017,2017 Senior Report,Overuse--PSA Test,Illinois,32,18,-0.06,,
2017,2017 Senior Report,Overuse--PSA Test,Indiana,27,17.1,-0.32,,
2017,2017 Senior Report,Overuse--PSA Test,Kansas,35,18.3,0.03,,
2017,2017 Senior Report,Overuse--PSA Test,Kentucky,32,18,-0.06,,
2017,2017 Senior Report,Overuse--PSA Test,Louisiana,43,20.5,0.67,,
2017,2017 Senior Report,Overuse--PSA Test,Massachusetts,16,15.1,-0.91,,
2017,2017 Senior Report,Overuse--PSA Test,Maryland,20,15.9,-0.67,,
2017,2017 Senior Report,Overuse--PSA Test,Maine,1,9.6,-2,,
2017,2017 Senior Report,Overuse--PSA Test,Michigan,44,20.8,0.76,,
2017,2017 Senior Report,Overuse--PSA Test,Minnesota,3,10.5,-2,,
2017,2017 Senior Report,Overuse--PSA Test,Missouri,25,16.8,-0.41,,
2017,2017 Senior Report,Overuse--PSA Test,Mississippi,40,19.8,0.47,,
2017,2017 Senior Report,Overuse--PSA Test,Montana,12,14,-1.23,,
2017,2017 Senior Report,Overuse--PSA Test,North Carolina,31,17.7,-0.15,,
2017,2017 Senior Report,Overuse--PSA Test,North Dakota,21,16.1,-0.61,,
2017,2017 Senior Report,Overuse--PSA Test,Nebraska,21,16.1,-0.61,,
2017,2017 Senior Report,Overuse--PSA Test,New Hampshire,5,12,-1.81,,
2017,2017 Senior Report,Overuse--PSA Test,New Jersey,46,21.2,0.88,,
2017,2017 Senior Report,Overuse--PSA Test,New Mexico,11,13.3,-1.43,,
2017,2017 Senior Report,Overuse--PSA Test,Nevada,17,15.3,-0.85,,
2017,2017 Senior Report,Overuse--PSA Test,New York,47,21.6,0.99,,
2017,2017 Senior Report,Overuse--PSA Test,Ohio,30,17.3,-0.26,,
2017,2017 Senior Report,Overuse--PSA Test,Oklahoma,36,18.6,0.12,,
2017,2017 Senior Report,Overuse--PSA Test,Oregon,7,12.6,-1.64,,
2017,2017 Senior Report,Overuse--PSA Test,Pennsylvania,26,17,-0.35,,
2017,2017 Senior Report,Overuse--PSA Test,Rhode Island,23,16.7,-0.44,,
2017,2017 Senior Report,Overuse--PSA Test,South Carolina,41,19.9,0.5,,
2017,2017 Senior Report,Overuse--PSA Test,South Dakota,19,15.8,-0.7,,
2017,2017 Senior Report,Overuse--PSA Test,Tennessee,44,20.8,0.76,,
2017,2017 Senior Report,Overuse--PSA Test,Texas,39,19,0.23,,
2017,2017 Senior Report,Overuse--PSA Test,Utah,13,14.1,-1.2,,
2017,2017 Senior Report,Overuse--PSA Test,Virginia,17,15.3,-0.85,,
2017,2017 Senior Report,Overuse--PSA Test,Vermont,2,9.7,-2,,
2017,2017 Senior Report,Overuse--PSA Test,Washington,7,12.6,-1.64,,
2017,2017 Senior Report,Overuse--PSA Test,Wisconsin,6,12.1,-1.78,,
2017,2017 Senior Report,Overuse--PSA Test,West Virginia,28,17.2,-0.29,,
2017,2017 Senior Report,Overuse--PSA Test,Wyoming,4,11.1,-2,,
2017,2017 Senior Report,Pain Management,Alabama,3,53.4,1.6,56.7,50
2017,2017 Senior Report,Pain Management,Alaska,6,53,1.51,60.4,45.6
2017,2017 Senior Report,Pain Management,Arizona,13,48.7,0.51,52.2,45.3
2017,2017 Senior Report,Pain Management,Arkansas,5,53.1,1.53,57.5,48.7
2017,2017 Senior Report,Pain Management,California,29,45.1,-0.32,49.2,41
2017,2017 Senior Report,Pain Management,Colorado,35,44,-0.58,46.9,41.1
2017,2017 Senior Report,Pain Management,Connecticut,23,47.2,0.16,50.4,44
2017,2017 Senior Report,Pain Management,Delaware,44,41.4,-1.18,46.1,36.7
2017,2017 Senior Report,Pain Management,Florida,17,48.2,0.39,51.3,45
2017,2017 Senior Report,Pain Management,Georgia,14,48.5,0.46,52.8,44.1
2017,2017 Senior Report,Pain Management,Hawaii,48,39.5,-1.62,43.9,35
2017,2017 Senior Report,Pain Management,Idaho,43,41.8,-1.09,45.8,37.8
2017,2017 Senior Report,Pain Management,Illinois,26,46.5,0,50.6,42.4
2017,2017 Senior Report,Pain Management,Indiana,40,42.8,-0.86,46.7,38.9
2017,2017 Senior Report,Pain Management,Iowa,47,40,-1.51,43.5,36.5
2017,2017 Senior Report,Pain Management,Kansas,23,47.2,0.16,49.1,45.2
2017,2017 Senior Report,Pain Management,Kentucky,3,53.4,1.6,57.4,49.4
2017,2017 Senior Report,Pain Management,Louisiana,1,54.9,1.95,59.3,50.5
2017,2017 Senior Report,Pain Management,Maine,38,43.4,-0.72,46.6,40.1
2017,2017 Senior Report,Pain Management,Maryland,49,39.2,-1.69,43,35.5
2017,2017 Senior Report,Pain Management,Massachusetts,21,47.5,0.23,51.8,43.3
2017,2017 Senior Report,Pain Management,Michigan,32,44.2,-0.53,47.3,41.1
2017,2017 Senior Report,Pain Management,Minnesota,35,44,-0.58,46.5,41.6
2017,2017 Senior Report,Pain Management,Mississippi,9,50.6,0.95,54.5,46.8
2017,2017 Senior Report,Pain Management,Missouri,22,47.4,0.21,50.8,44
2017,2017 Senior Report,Pain Management,Montana,38,43.4,-0.72,47.3,39.5
2017,2017 Senior Report,Pain Management,Nebraska,41,42.3,-0.97,44.8,39.8
2017,2017 Senior Report,Pain Management,Nevada,37,43.6,-0.67,51.1,36
2017,2017 Senior Report,Pain Management,New Hampshire,46,40.9,-1.3,44.1,37.6
2017,2017 Senior Report,Pain Management,New Jersey,34,44.1,-0.56,48.1,40.1
2017,2017 Senior Report,Pain Management,New Mexico,20,47.8,0.3,52,43.6
2017,2017 Senior Report,Pain Management,New York,18,48.1,0.37,51.1,45.1
2017,2017 Senior Report,Pain Management,North Carolina,11,50.1,0.83,54.1,46.2
2017,2017 Senior Report,Pain Management,North Dakota,27,45.5,-0.23,49.6,41.3
2017,2017 Senior Report,Pain Management,Ohio,28,45.2,-0.3,48.3,42.1
2017,2017 Senior Report,Pain Management,Oklahoma,8,51.2,1.09,54.5,47.9
2017,2017 Senior Report,Pain Management,Oregon,2,54.8,1.92,58.6,50.9
2017,2017 Senior Report,Pain Management,Pennsylvania,50,37.2,-2,41.2,33.2
2017,2017 Senior Report,Pain Management,Rhode Island,32,44.2,-0.53,47.9,40.5
2017,2017 Senior Report,Pain Management,South Carolina,12,49.6,0.72,52.5,46.8
2017,2017 Senior Report,Pain Management,South Dakota,15,48.4,0.44,53,43.8
2017,2017 Senior Report,Pain Management,Tennessee,25,46.7,0.05,50.6,42.7
2017,2017 Senior Report,Pain Management,Texas,19,48,0.35,52,44.1
2017,2017 Senior Report,Pain Management,Utah,30,44.9,-0.37,48.5,41.3
2017,2017 Senior Report,Pain Management,Vermont,16,48.3,0.42,52.5,44.1
2017,2017 Senior Report,Pain Management,Virginia,42,42.2,-1,45.7,38.6
2017,2017 Senior Report,Pain Management,Washington,10,50.4,0.9,52.8,47.9
2017,2017 Senior Report,Pain Management,West Virginia,7,51.8,1.23,55.2,48.3
2017,2017 Senior Report,Pain Management,Wisconsin,31,44.4,-0.49,49,39.8
2017,2017 Senior Report,Pain Management,Wyoming,45,41,-1.28,45,37
2017,2017 Senior Report,Pain Management,United States,,46.5,0,47.2,45.7
2017,2017 Senior Report,Pain Management,District of Columbia,,48.2,0.39,54,42.4
2017,2017 Senior Report,Physical Inactivity - Seniors,Alabama,45,38.5,1.44,41,36
2017,2017 Senior Report,Physical Inactivity - Seniors,Alaska,17,29.5,-0.36,34.6,24.5
2017,2017 Senior Report,Physical Inactivity - Seniors,Arizona,9,27.1,-0.84,29.2,25
2017,2017 Senior Report,Physical Inactivity - Seniors,Arkansas,47,40.2,1.78,43.4,37
2017,2017 Senior Report,Physical Inactivity - Seniors,California,1,21.6,-1.94,23.8,19.3
2017,2017 Senior Report,Physical Inactivity - Seniors,Colorado,3,22.3,-1.8,24.1,20.5
2017,2017 Senior Report,Physical Inactivity - Seniors,Connecticut,19,30.5,-0.16,32.5,28.4
2017,2017 Senior Report,Physical Inactivity - Seniors,Delaware,38,34.4,0.62,37.7,31
2017,2017 Senior Report,Physical Inactivity - Seniors,Florida,13,28.9,-0.48,30.9,26.9
2017,2017 Senior Report,Physical Inactivity - Seniors,Georgia,27,32.4,0.22,35.4,29.5
2017,2017 Senior Report,Physical Inactivity - Seniors,Hawaii,6,25.3,-1.2,28.1,22.5
2017,2017 Senior Report,Physical Inactivity - Seniors,Idaho,5,25.2,-1.22,27.6,22.8
2017,2017 Senior Report,Physical Inactivity - Seniors,Illinois,36,34.1,0.56,37,31.3
2017,2017 Senior Report,Physical Inactivity - Seniors,Indiana,42,35.9,0.92,38.7,33.1
2017,2017 Senior Report,Physical Inactivity - Seniors,Iowa,23,31.4,0.02,33.8,29
2017,2017 Senior Report,Physical Inactivity - Seniors,Kansas,28,32.5,0.24,33.8,31.2
2017,2017 Senior Report,Physical Inactivity - Seniors,Kentucky,49,42.3,2,45.3,39.3
2017,2017 Senior Report,Physical Inactivity - Seniors,Louisiana,46,39,1.54,42.3,35.7
2017,2017 Senior Report,Physical Inactivity - Seniors,Maine,21,30.7,-0.12,32.9,28.5
2017,2017 Senior Report,Physical Inactivity - Seniors,Maryland,25,31.6,0.06,34.2,28.9
2017,2017 Senior Report,Physical Inactivity - Seniors,Massachusetts,32,33.3,0.4,36.2,30.4
2017,2017 Senior Report,Physical Inactivity - Seniors,Michigan,20,30.6,-0.14,32.7,28.4
2017,2017 Senior Report,Physical Inactivity - Seniors,Minnesota,17,29.5,-0.36,31.1,27.9
2017,2017 Senior Report,Physical Inactivity - Seniors,Mississippi,50,42.8,2,45.5,40
2017,2017 Senior Report,Physical Inactivity - Seniors,Missouri,34,33.6,0.46,36,31.1
2017,2017 Senior Report,Physical Inactivity - Seniors,Montana,15,29.1,-0.44,31.6,26.5
2017,2017 Senior Report,Physical Inactivity - Seniors,Nebraska,29,32.6,0.26,34.3,30.9
2017,2017 Senior Report,Physical Inactivity - Seniors,Nevada,11,28.1,-0.64,32.7,23.5
2017,2017 Senior Report,Physical Inactivity - Seniors,New Hampshire,12,28.3,-0.6,30.5,26.1
2017,2017 Senior Report,Physical Inactivity - Seniors,New Jersey,37,34.2,0.58,36.9,31.6
2017,2017 Senior Report,Physical Inactivity - Seniors,New Mexico,7,26.1,-1.04,28.7,23.5
2017,2017 Senior Report,Physical Inactivity - Seniors,New York,32,33.3,0.4,35.4,31.2
2017,2017 Senior Report,Physical Inactivity - Seniors,North Carolina,25,31.6,0.06,34.2,28.9
2017,2017 Senior Report,Physical Inactivity - Seniors,North Dakota,31,33.2,0.38,36,30.4
2017,2017 Senior Report,Physical Inactivity - Seniors,Ohio,35,33.8,0.5,35.9,31.7
2017,2017 Senior Report,Physical Inactivity - Seniors,Oklahoma,48,41.2,1.98,43.6,38.8
2017,2017 Senior Report,Physical Inactivity - Seniors,Oregon,4,24.8,-1.3,27.2,22.4
2017,2017 Senior Report,Physical Inactivity - Seniors,Pennsylvania,41,35,0.74,38.2,31.9
2017,2017 Senior Report,Physical Inactivity - Seniors,Rhode Island,30,32.7,0.28,35.3,30.1
2017,2017 Senior Report,Physical Inactivity - Seniors,South Carolina,22,31.3,0,33.2,29.3
2017,2017 Senior Report,Physical Inactivity - Seniors,South Dakota,16,29.4,-0.38,32.5,26.3
2017,2017 Senior Report,Physical Inactivity - Seniors,Tennessee,44,38.1,1.36,41,35.2
2017,2017 Senior Report,Physical Inactivity - Seniors,Texas,39,34.7,0.68,37.4,32
2017,2017 Senior Report,Physical Inactivity - Seniors,Utah,8,26.4,-0.98,28.6,24.2
2017,2017 Senior Report,Physical Inactivity - Seniors,Vermont,14,29,-0.46,31.7,26.3
2017,2017 Senior Report,Physical Inactivity - Seniors,Virginia,39,34.7,0.68,37.7,31.7
2017,2017 Senior Report,Physical Inactivity - Seniors,Washington,2,22,-1.86,23.4,20.5
2017,2017 Senior Report,Physical Inactivity - Seniors,West Virginia,43,36.7,1.08,39.3,34.1
2017,2017 Senior Report,Physical Inactivity - Seniors,Wisconsin,10,27.4,-0.78,30.2,24.6
2017,2017 Senior Report,Physical Inactivity - Seniors,Wyoming,24,31.5,0.04,34.1,28.8
2017,2017 Senior Report,Physical Inactivity - Seniors,United States,,31.3,0,,
2017,2017 Senior Report,Physical Inactivity - Seniors,District of Columbia,,29,-0.46,33,25
2017,2017 Senior Report,Policy - Seniors,Alaska,28,-0.037,-0.037,,
2017,2017 Senior Report,Policy - Seniors,Alabama,31,-0.041,-0.041,,
2017,2017 Senior Report,Policy - Seniors,Arkansas,34,-0.049,-0.049,,
2017,2017 Senior Report,Policy - Seniors,Arizona,37,-0.069,-0.069,,
2017,2017 Senior Report,Policy - Seniors,California,18,0,0,,
2017,2017 Senior Report,Policy - Seniors,Colorado,29,-0.038,-0.038,,
2017,2017 Senior Report,Policy - Seniors,Connecticut,4,0.106,0.106,,
2017,2017 Senior Report,Policy - Seniors,Delaware,18,0,0,,
2017,2017 Senior Report,Policy - Seniors,Florida,33,-0.044,-0.044,,
2017,2017 Senior Report,Policy - Seniors,Georgia,22,-0.013,-0.013,,
2017,2017 Senior Report,Policy - Seniors,Hawaii,2,0.134,0.134,,
2017,2017 Senior Report,Policy - Seniors,Iowa,35,-0.057,-0.057,,
2017,2017 Senior Report,Policy - Seniors,Idaho,47,-0.143,-0.143,,
2017,2017 Senior Report,Policy - Seniors,Illinois,23,-0.015,-0.015,,
2017,2017 Senior Report,Policy - Seniors,Indiana,26,-0.027,-0.027,,
2017,2017 Senior Report,Policy - Seniors,Kansas,46,-0.142,-0.142,,
2017,2017 Senior Report,Policy - Seniors,Kentucky,30,-0.04,-0.04,,
2017,2017 Senior Report,Policy - Seniors,Louisiana,40,-0.081,-0.081,,
2017,2017 Senior Report,Policy - Seniors,Massachusetts,5,0.101,0.101,,
2017,2017 Senior Report,Policy - Seniors,Maryland,6,0.096,0.096,,
2017,2017 Senior Report,Policy - Seniors,Maine,7,0.091,0.091,,
2017,2017 Senior Report,Policy - Seniors,Michigan,13,0.033,0.033,,
2017,2017 Senior Report,Policy - Seniors,Minnesota,15,0.013,0.013,,
2017,2017 Senior Report,Policy - Seniors,Missouri,45,-0.132,-0.132,,
2017,2017 Senior Report,Policy - Seniors,Mississippi,41,-0.083,-0.083,,
2017,2017 Senior Report,Policy - Seniors,Montana,49,-0.233,-0.233,,
2017,2017 Senior Report,Policy - Seniors,North Carolina,9,0.07,0.07,,
2017,2017 Senior Report,Policy - Seniors,North Dakota,32,-0.043,-0.043,,
2017,2017 Senior Report,Policy - Seniors,Nebraska,44,-0.129,-0.129,,
2017,2017 Senior Report,Policy - Seniors,New Hampshire,36,-0.066,-0.066,,
2017,2017 Senior Report,Policy - Seniors,New Jersey,10,0.048,0.048,,
2017,2017 Senior Report,Policy - Seniors,New Mexico,42,-0.092,-0.092,,
2017,2017 Senior Report,Policy - Seniors,Nevada,38,-0.071,-0.071,,
2017,2017 Senior Report,Policy - Seniors,New York,1,0.182,0.182,,
2017,2017 Senior Report,Policy - Seniors,Ohio,25,-0.018,-0.018,,
2017,2017 Senior Report,Policy - Seniors,Oklahoma,48,-0.194,-0.194,,
2017,2017 Senior Report,Policy - Seniors,Oregon,8,0.089,0.089,,
2017,2017 Senior Report,Policy - Seniors,Pennsylvania,3,0.118,0.118,,
2017,2017 Senior Report,Policy - Seniors,Rhode Island,11,0.047,0.047,,
2017,2017 Senior Report,Policy - Seniors,South Carolina,20,-0.003,-0.003,,
2017,2017 Senior Report,Policy - Seniors,South Dakota,43,-0.1,-0.1,,
2017,2017 Senior Report,Policy - Seniors,Tennessee,12,0.038,0.038,,
2017,2017 Senior Report,Policy - Seniors,Texas,24,-0.016,-0.016,,
2017,2017 Senior Report,Policy - Seniors,Utah,27,-0.031,-0.031,,
2017,2017 Senior Report,Policy - Seniors,Virginia,39,-0.08,-0.08,,
2017,2017 Senior Report,Policy - Seniors,Vermont,14,0.017,0.017,,
2017,2017 Senior Report,Policy - Seniors,Washington,16,0.012,0.012,,
2017,2017 Senior Report,Policy - Seniors,Wisconsin,21,-0.008,-0.008,,
2017,2017 Senior Report,Policy - Seniors,West Virginia,17,0.002,0.002,,
2017,2017 Senior Report,Policy - Seniors,Wyoming,50,-0.238,-0.238,,
2017,2017 Senior Report,Poverty - Seniors,Alabama,40,9.9,0.54,10.5,9.3
2017,2017 Senior Report,Poverty - Seniors,Alaska,1,4.5,-2,5.7,3.3
2017,2017 Senior Report,Poverty - Seniors,Arizona,34,9,0,9.4,8.6
2017,2017 Senior Report,Poverty - Seniors,Arkansas,42,10.3,0.78,11.1,9.5
2017,2017 Senior Report,Poverty - Seniors,California,40,9.9,0.54,10.1,9.7
2017,2017 Senior Report,Poverty - Seniors,Colorado,7,7,-1.2,7.4,6.6
2017,2017 Senior Report,Poverty - Seniors,Connecticut,10,7.2,-1.08,7.9,6.5
2017,2017 Senior Report,Poverty - Seniors,Delaware,3,6.2,-1.68,7.1,5.3
2017,2017 Senior Report,Poverty - Seniors,Florida,42,10.3,0.78,10.6,10
2017,2017 Senior Report,Poverty - Seniors,Georgia,38,9.7,0.42,10.2,9.2
2017,2017 Senior Report,Poverty - Seniors,Hawaii,20,7.8,-0.72,8.7,6.9
2017,2017 Senior Report,Poverty - Seniors,Idaho,31,8.7,-0.18,9.9,7.5
2017,2017 Senior Report,Poverty - Seniors,Illinois,28,8.5,-0.3,8.8,8.2
2017,2017 Senior Report,Poverty - Seniors,Indiana,10,7.2,-1.08,7.6,6.8
2017,2017 Senior Report,Poverty - Seniors,Iowa,7,7,-1.2,7.5,6.5
2017,2017 Senior Report,Poverty - Seniors,Kansas,12,7.3,-1.02,7.9,6.7
2017,2017 Senior Report,Poverty - Seniors,Kentucky,47,11.2,1.32,11.8,10.6
2017,2017 Senior Report,Poverty - Seniors,Louisiana,50,12.8,2,13.4,12.2
2017,2017 Senior Report,Poverty - Seniors,Maine,32,8.8,-0.12,9.6,8
2017,2017 Senior Report,Poverty - Seniors,Maryland,12,7.3,-1.02,7.8,6.8
2017,2017 Senior Report,Poverty - Seniors,Massachusetts,35,9.2,0.12,9.7,8.7
2017,2017 Senior Report,Poverty - Seniors,Michigan,20,7.8,-0.72,8.1,7.5
2017,2017 Senior Report,Poverty - Seniors,Minnesota,6,6.9,-1.26,7.3,6.5
2017,2017 Senior Report,Poverty - Seniors,Mississippi,49,12.5,2,13.3,11.7
2017,2017 Senior Report,Poverty - Seniors,Missouri,28,8.5,-0.3,9,8
2017,2017 Senior Report,Poverty - Seniors,Montana,18,7.6,-0.84,8.4,6.8
2017,2017 Senior Report,Poverty - Seniors,Nebraska,16,7.4,-0.96,8.1,6.7
2017,2017 Senior Report,Poverty - Seniors,Nevada,26,8.4,-0.36,9.1,7.7
2017,2017 Senior Report,Poverty - Seniors,New Hampshire,2,6.1,-1.74,6.9,5.3
2017,2017 Senior Report,Poverty - Seniors,New Jersey,23,7.9,-0.66,8.2,7.6
2017,2017 Senior Report,Poverty - Seniors,New Mexico,46,11.1,1.26,12,10.2
2017,2017 Senior Report,Poverty - Seniors,New York,47,11.2,1.32,11.5,10.9
2017,2017 Senior Report,Poverty - Seniors,North Carolina,35,9.2,0.12,9.6,8.8
2017,2017 Senior Report,Poverty - Seniors,North Dakota,33,8.9,-0.06,9.9,7.9
2017,2017 Senior Report,Poverty - Seniors,Ohio,18,7.6,-0.84,7.9,7.3
2017,2017 Senior Report,Poverty - Seniors,Oklahoma,26,8.4,-0.36,8.8,8
2017,2017 Senior Report,Poverty - Seniors,Oregon,12,7.3,-1.02,7.9,6.7
2017,2017 Senior Report,Poverty - Seniors,Pennsylvania,20,7.8,-0.72,8.1,7.5
2017,2017 Senior Report,Poverty - Seniors,Rhode Island,42,10.3,0.78,11.8,8.8
2017,2017 Senior Report,Poverty - Seniors,South Carolina,37,9.3,0.18,9.8,8.8
2017,2017 Senior Report,Poverty - Seniors,South Dakota,25,8.3,-0.42,9.6,7
2017,2017 Senior Report,Poverty - Seniors,Tennessee,39,9.8,0.48,10.2,9.4
2017,2017 Senior Report,Poverty - Seniors,Texas,42,10.3,0.78,10.6,10
2017,2017 Senior Report,Poverty - Seniors,Utah,5,6.8,-1.32,7.5,6.1
2017,2017 Senior Report,Poverty - Seniors,Vermont,4,6.6,-1.44,7.7,5.5
2017,2017 Senior Report,Poverty - Seniors,Virginia,12,7.3,-1.02,7.7,6.9
2017,2017 Senior Report,Poverty - Seniors,Washington,16,7.4,-0.96,7.8,7
2017,2017 Senior Report,Poverty - Seniors,West Virginia,28,8.5,-0.3,9.4,7.6
2017,2017 Senior Report,Poverty - Seniors,Wisconsin,9,7.1,-1.14,7.4,6.8
2017,2017 Senior Report,Poverty - Seniors,Wyoming,24,8,-0.6,9.5,6.5
2017,2017 Senior Report,Poverty - Seniors,United States,,9,0,9.1,8.9
2017,2017 Senior Report,Poverty - Seniors,District of Columbia,,15.2,0,17.6,12.8
2017,2017 Senior Report,Prescription Drug Coverage,Alaska,48,79,-2,,
2017,2017 Senior Report,Prescription Drug Coverage,Alabama,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,United States,,87,,,
2017,2017 Senior Report,Prescription Drug Coverage,Arkansas,25,85,-0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Arizona,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,California,1,89,0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Colorado,25,85,-0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Connecticut,5,88,0.35,,
2017,2017 Senior Report,Prescription Drug Coverage,District of Columbia,,68,,,
2017,2017 Senior Report,Prescription Drug Coverage,Delaware,25,85,-0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Florida,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,Georgia,25,85,-0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Hawaii,34,84,-1.04,,
2017,2017 Senior Report,Prescription Drug Coverage,Iowa,1,89,0.69,,
2017,2017 Senior Report,Prescription Drug Coverage,Idaho,38,83,-1.38,,
2017,2017 Senior Report,Prescription Drug Coverage,Illinois,19,86,-0.35,,
2017,2017 Senior Report,Prescription Drug Coverage,Indiana,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,Kansas,38,83,-1.38,,
2017,2017 Senior Report,Prescription Drug Coverage,Kentucky,8,87,0,,
2017,2017 Senior Report,Prescription Drug Coverage,Louisiana,19,86,-0.35,,
2017,2017 Senior Report,Prescription Drug Coverage,Massachusetts,19,86,-0.35,,
2017,2017 Senior Report,Prescription Drug Coverage,Maryland,50,76,-2,,
